sample	sex	pop	source	super_pop	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19019	U	LWK	1000G	AFR	24.17200249562662	-0.9930855037506309	-0.014932786613013128	10.557670481176169	0.9432722445348131	-3.8301222918915725	4.137300083114753	0.20738997350463917	4.2532422352967405	-1.75824500734363
NA19020	U	LWK	1000G	AFR	24.659460836726346	-1.029088042539148	-1.0468658108097681	4.883993684915374	10.213254409992466	0.9793995767664488	-0.9848433555595562	2.957933177688621	0.8257290980202691	-0.6806051630600689
NA19023	U	LWK	1000G	AFR	27.11178561594395	-1.0206427773525542	-0.3418601615629211	9.140565237680523	0.9760062225952557	2.2256408098138296	-9.459970528232832	-4.3870207823290714	-0.4861715010375811	2.4738418323707174
NA19024	U	LWK	1000G	AFR	23.758527452405072	-0.8242293288098458	-0.36546031140160445	9.119729754215848	-8.222950241350976	2.052857638938983	-1.6808689397753458	2.7318120999328155	-7.107735099728736	2.1412233211922946
NA19025	U	LWK	1000G	AFR	25.89692713959578	-1.8161361695551865	0.6852797278714821	6.482809459765694	-1.9288440776393396	11.254849693842731	0.63225102887377	-2.273825785126345	-17.993616353320807	-4.657056090484385
NA19026	U	LWK	1000G	AFR	25.63561910463556	-2.390684266045862	0.6445485700274581	7.42322511244434	-2.8487921338115596	-0.1438440026498839	-1.8694506077567292	-3.3050710333975597	-7.038396203846182	-0.7280083018693131
NA19027	U	LWK	1000G	AFR	25.280523436247716	-1.6960332788069616	-0.0695298707138082	8.738540904342985	3.574404551876435	6.845553752676792	-4.906285657866471	-2.907124642117942	8.489199208909604	-2.684414981463115
NA19028	U	LWK	1000G	AFR	25.512625107951596	-1.8483791267358456	-1.0926560294163108	11.244534476090635	-3.659512801388192	6.675834685934786	-2.2676188742821877	-7.5560458916112	-7.756592527438156	-3.658491812874469
NA19030	U	LWK	1000G	AFR	25.40006397049971	-2.2886369292641717	0.5377049650198172	9.753928820998908	7.929267871276602	-9.833209352183346	-5.928155076062556	-2.2655973377046896	2.202066390732256	3.621564672717942
NA19031	U	LWK	1000G	AFR	22.836556791034084	-0.9628224193897628	-1.2492421887952885	6.487077602768685	0.6426381271012578	-0.7099749772994636	-1.0512505847464002	2.0959417507597866	-1.1795525076285276	-2.138449649707572
NA19035	U	LWK	1000G	AFR	25.179804388711574	-1.1379781167548269	-0.13472754400693374	13.611647699140498	-11.95899568610399	-3.002486815162093	-9.62702932058001	-0.35041393712348384	14.95338124738527	-5.984981902012625
NA19036	U	LWK	1000G	AFR	26.647717652125973	-1.5353200422544553	0.19441571096862525	13.761203368777016	-4.951758705904922	5.1838780781257325	-11.17880881364161	-4.863171661659983	3.5992931061920745	-5.396308416735271
NA19037	U	LWK	1000G	AFR	23.73987006767296	-1.6655904818751286	0.16940133957590847	6.589757871562602	-11.468550145453152	-5.1963689323744555	-2.6417134898449666	5.479020195559053	-3.689060790908993	-7.17662794184548
NA19038	U	LWK	1000G	AFR	25.691439623295615	-1.1932478852315809	-0.17146879175893817	8.15582613064533	-3.2623319137133127	3.0469011021184915	-2.9673227147088324	5.391174045285445	1.6360054366711927	12.989063245277501
NA19041	U	LWK	1000G	AFR	24.046854697950295	-2.61495119529423	-0.23806631291682487	7.7754018716700735	2.38815397725084	5.220741708949944	4.494829957592306	-0.7435399012948087	-0.19675175295284783	-3.0394189821535584
NA19042	U	LWK	1000G	AFR	25.075680258681526	-0.9985495045975542	0.3007212527562444	12.966143884057672	5.587315812413871	5.323126465744795	-1.912508194088825	-10.117413011323466	9.585862380146995	-5.318128123049674
NA19043	U	LWK	1000G	AFR	23.401388711929307	-0.22293113068561365	0.34185152809251484	5.189383900937206	0.4137284645655016	0.3349579317189463	-3.252370486462056	-0.5929033836864745	-4.612890318803874	-4.960667245908983
NA19307	U	LWK	1000G	AFR	23.415774951900364	-1.7315249752852968	-0.6350083192253685	7.977074036380803	2.049996821229117	-4.210795532668323	0.4524648624223179	-4.751886587763645	2.3412203151205118	-2.56670085506024
NA19308	U	LWK	1000G	AFR	25.13430850094099	-1.009368244555581	-2.2134136925337904	11.937497633949974	5.681133881800902	-4.04152575248256	2.7233659318448393	-4.324319247454035	4.364324662666231	2.8918218549572527
NA19309	U	LWK	1000G	AFR	24.333048181158972	-1.5057620767122244	-1.19879126248601	6.677598274576408	3.1394327808382863	0.4437878683974337	0.20769888108656961	-0.4326669862152019	-1.3511970650464489	6.218297984969174
NA19310	U	LWK	1000G	AFR	25.669963412181147	-2.6890945419404413	-0.9250285083525642	7.2419402892818745	-2.9860224796261314	6.582390530093193	-2.21166421815159	-5.670261378570415	8.643903614107336	-2.66342606197442
NA19312	U	LWK	1000G	AFR	24.676979197941385	-2.2278415650965164	-1.185559286250595	7.540148136523773	3.844431975949162	-1.3236582681268665	-8.649343097885835	-15.793085824722187	4.334220220110435	-0.09628489806997245
NA19314	U	LWK	1000G	AFR	22.990520631671075	0.4350449430884264	-1.0648071833208934	7.565936664194613	-1.015567051899263	0.45862225697086073	8.597962354981345	3.634394103436503	-3.3752093769956923	6.108470165732635
NA19315	U	LWK	1000G	AFR	22.879749556913517	-2.7406433222238955	0.8032592618485676	5.991311067426612	-5.711885217347869	-0.5455686259558529	3.773883878204015	-4.235987819289642	-3.4497710882787582	-3.2309225288662464
NA19316	U	LWK	1000G	AFR	23.00529015340195	-0.93664392201402	0.5133926991486744	9.53862300093408	-1.9957936941916377	3.1781906150565677	-1.693924477298606	3.536211518459378	-2.3881164561438757	9.229007133897491
NA19317	U	LWK	1000G	AFR	27.008977924506617	-2.474778342887925	0.2944812613874865	9.314770346889938	-6.0476844673334025	1.1385972289377548	-8.498299072789735	-4.359000363271877	-3.010463154879203	-2.052704444931289
NA19318	U	LWK	1000G	AFR	24.90822095703046	-1.6210993693849574	-0.32919253087649347	9.251473592078456	-1.06381111674794	1.2312024985512642	6.4220198055583655	-1.873729533905577	1.4956810802761598	10.561966474518961
NA19319	U	LWK	1000G	AFR	23.8409814327177	-1.594804808095955	0.4773534108262935	8.932231474636117	1.246203779782703	-0.527124047740225	1.6526347839367188	4.680078053790448	1.3676291703311054	15.767066609972723
NA19320	U	LWK	1000G	AFR	25.284249425515384	-0.6002774257392196	-2.7557545471571574	12.033316194971352	1.4804538076707638	1.3616723415644507	-3.3494428096185005	-4.625818678180409	-5.25335742331607	-5.142410331543308
NA19321	U	LWK	1000G	AFR	23.741259147676736	-1.2557913601468689	1.9910811478912036	11.34214354220868	-10.589461103692141	-3.182372457815827	-5.783740946927209	3.1812012570966823	-0.3502203874703443	-4.504375558201563
NA19323	U	LWK	1000G	AFR	25.799807856158637	0.540060026359226	0.2951385538495903	9.45187107252414	-2.1663048158096303	0.9894774089971162	-8.916331805600676	-8.144034349650193	7.382931279116568	-4.144112985933909
NA19324	U	LWK	1000G	AFR	25.11744781264975	-0.032565547741701915	-1.5019645296701691	9.250570369873788	6.622477626430252	3.465904172267426	3.3871363516060287	1.1929137910728054	-0.5407521852394852	-2.609969590424779
NA19327	U	LWK	1000G	AFR	24.099389054689766	0.8764305813874868	2.0881540734606268	10.098301577443422	8.743459909838467	-0.21193488059800394	-8.784129104717143	-0.7169374532414781	7.530629613754872	1.7961999991696143
NA19328	U	LWK	1000G	AFR	22.855499957527453	-2.0966774856838057	1.4564278351591344	8.672318731176302	-8.79245327841053	-1.1164987789492726	5.236053017444417	-0.5900828921467598	1.8159813640495053	-0.552557947287085
NA19331	U	LWK	1000G	AFR	26.550240292995596	-1.9184378643120918	-3.739120306359968	15.005440244150256	8.359017656994391	12.664491066046793	9.476171744465416	34.22146341775143	20.058036165717287	-6.66521170019971
NA19332	U	LWK	1000G	AFR	25.129285842568176	-1.9102916260561984	-1.5634767694891523	8.791162628266505	3.0356010321713285	-4.1476674989427575	-1.691166075183234	2.463523368866731	0.3500859174680939	-6.293701187168156
NA19334	U	LWK	1000G	AFR	24.53951284021131	-1.5760386592333906	-2.303324837523983	12.79538357147095	4.160889505200663	13.064637140612655	10.383148059200579	31.401395404392407	19.66329603352552	-8.338726980472256
NA19338	U	LWK	1000G	AFR	24.008053849756887	-1.9216307508836206	0.4388348380531157	7.351849682110167	0.7775879674115573	-2.5667969839867637	-2.4904017465265165	7.416702632629992	1.1733239261968036	-2.397703473317896
NA19346	U	LWK	1000G	AFR	23.248327532163316	-0.8015388106496504	1.0355317831793083	10.442337236578814	0.7838617796290048	3.5418937713400758	6.665367324477041	-1.4416172351764456	-5.579030547030832	-1.54244074914525
NA19347	U	LWK	1000G	AFR	22.752796307696084	-1.5224532370030133	-3.0972706847461673	9.386998341444114	-2.1837640666659275	-0.41108755380170175	-1.6462142639709303	-1.3872724003562167	-2.5889888935216936	3.1925769380870483
NA19350	U	LWK	1000G	AFR	26.247098325545572	-2.9906447424265212	-1.020972165214945	8.042009629356356	7.178662662153936	0.9052425671382628	1.6502161254218604	-17.552455601580487	10.097022196712418	5.9301295224343145
NA19351	U	LWK	1000G	AFR	25.75938690148502	-1.9628114329948572	-0.3475155148362931	10.362691556575415	-3.199490567467437	-0.5397405472797515	8.547914926463227	0.011965555825968451	-3.612343874337057	-5.310705889304412
NA19355	U	LWK	1000G	AFR	24.529694307183114	-1.9189837612910918	-0.45833918865016465	9.036492555572773	-1.1075952447913178	-0.4270593182961427	4.719632129362976	1.8071194629515321	2.191169128922134	0.0628637296118658
NA19360	U	LWK	1000G	AFR	25.283738689712436	-2.3611962099737123	-0.5075234336138824	10.999661052042967	-4.658972919592083	-2.2968308742326884	-1.3788575989906513	0.8927703669417905	6.599265093287368	-2.58462806975757
NA19372	U	LWK	1000G	AFR	25.772530513397733	-0.6062464183394103	-0.09887134917279548	10.24697374663772	2.0637191840275655	-3.9152605558122855	-1.0600863626904191	-0.05419966994829524	-6.586953332898472	-7.130685676208008
NA19374	U	LWK	1000G	AFR	23.647504638604254	-1.6763507351422826	-0.6272657387409474	9.751898922605003	3.2097161790854996	2.0502128417093015	-1.9838754503468974	0.613150461878933	-0.9874247930767586	-2.1746052544889864
NA19375	U	LWK	1000G	AFR	23.595230240026265	-0.604340638588917	1.2423973349323556	10.643000025853507	4.121896075668808	2.0350491404666067	1.399274175541146	-7.9989388922153655	-2.877036128790117	-6.639077902998024
NA19376	U	LWK	1000G	AFR	25.183144952715068	-3.5385604400869	0.4158019601368417	14.02066374797497	-1.5146686453353264	-5.025902013919173	-0.5017548298682706	-6.060321114988268	-5.64248849360305	9.609518948235593
NA19377	U	LWK	1000G	AFR	24.615272250068163	-1.5323038296963125	-1.299340578122732	9.32061820400624	-0.15777771938564142	2.6288156718067768	2.319219554175636	-0.6337023478065418	1.769017839809995	-4.609653700850494
NA19378	U	LWK	1000G	AFR	27.555131864776563	-2.477935373274516	1.4471982385532802	14.1121389375442	-2.19100526717545	-5.111162464006815	0.8343617453535361	2.8376242353741037	-2.725113440149005	13.313050734461184
NA19379	U	LWK	1000G	AFR	25.504040411412074	-1.3761859949812496	-0.5551875376095976	9.075360354571098	-9.453537715625785	-2.0073864013828455	1.5694889188772938	-2.5203876575760993	0.2940500131453682	0.23177797988903728
NA19380	U	LWK	1000G	AFR	25.5529203497282	-1.149313841665774	0.47577540055911977	8.272298353857327	9.036100892707362	-3.443258354196077	-4.262430866374481	-5.674449157570464	5.587050879519797	14.594232606025436
NA19383	U	LWK	1000G	AFR	25.116319585101625	-1.356655095644798	1.2708458608402013	7.959845991254262	1.791450600855886	-4.48742087276759	-2.685029360915589	-0.21110859872277235	4.0973312162607884	2.3755805042538336
NA19384	U	LWK	1000G	AFR	25.437860977213614	-0.34860395122648036	-0.3771329115137485	7.898014653836444	-4.405659088147536	10.591281611802453	-5.0980067419011315	-4.107714144688495	-8.037519252415581	-10.164008013894549
NA19385	U	LWK	1000G	AFR	26.55253229449154	-1.9656800144465696	0.4668083579871361	7.592953438270613	-6.850599456619041	-2.6351387637254144	-3.200916741453897	5.062235187703295	-12.57697970127924	-8.012743749320276
NA19390	U	LWK	1000G	AFR	25.474323188727833	-1.46874023689847	-0.8015833976173803	9.034323329252347	2.9005765589209958	5.006369200094778	-3.6521401690363513	-13.927252033665585	-1.2439063442843634	0.004428496787461265
NA19391	U	LWK	1000G	AFR	24.370658481361826	-2.692869424161514	0.6014772298823823	6.6221105316406925	-3.2516654597125485	4.2494596105123295	2.249133138022057	7.037821894168861	-1.74865338698273	2.5898105488299032
NA19393	U	LWK	1000G	AFR	22.99714803865592	-0.016910515371199187	0.02657567216543629	7.903493285793499	-3.023400340234973	-5.758996254032694	5.186876687791137	7.74810375451807	-6.635278540800489	-0.17934058548204915
NA19394	U	LWK	1000G	AFR	23.04602883103089	-0.7628116227660939	-2.4675359320671015	9.254012331205773	-1.3340489203719288	6.1213248674172345	5.579395679528554	-3.488260754381703	-5.831507151111179	4.965000183628552
NA19395	U	LWK	1000G	AFR	20.285048399300432	-0.9611819580544183	0.6336522687898709	6.324159147499118	-5.284403751489235	0.6727036290084158	-0.33508275004013344	-2.023294681664091	-2.898462497618124	-0.6949858196303396
NA19397	U	LWK	1000G	AFR	24.275666833419233	-2.5317282456994166	2.2986177007971498	5.327480961574965	-10.222242328765525	-1.7689962134687984	9.023008471787684	-10.034198298250795	2.2272453230260165	7.56948367768034
NA19399	U	LWK	1000G	AFR	26.448352932495215	-1.412522717262904	-4.5289025875963445	10.122144637393502	5.788059107934942	1.9405964343639648	4.420363294076188	0.03157385055037168	-2.8546763364959737	3.437730382772461
NA19401	U	LWK	1000G	AFR	22.356037360125	-0.9126975010122241	0.6343569910818805	8.22919320729563	1.5835025037437989	7.054247765305972	5.284442388254114	3.469817653331584	3.327619788035118	-0.29673341406657666
NA19403	U	LWK	1000G	AFR	24.089379010277685	-1.2919332324161943	0.44161695944258034	7.229697861661937	-4.995066563021699	0.8377812646371727	-0.3304274103166219	4.36550466739438	3.2378966682868775	-3.344050213688511
NA19404	U	LWK	1000G	AFR	25.572535603811897	-0.5995957921987067	-0.29115285283503645	7.453707235464254	-0.5533564480830706	0.3061419105811264	0.5692617047057287	-10.025368995407815	-2.829519475194484	1.5657856180849075
NA19428	U	LWK	1000G	AFR	27.384375411478842	-0.7894129551029124	-2.192717530280284	14.529075696455964	2.6065414118214068	-1.3726041456675917	8.731506161538677	4.165135032354459	-5.016660186716245	4.795504337008767
NA19429	U	LWK	1000G	AFR	22.12842971647697	-0.8542881929186621	0.9433995737613727	8.580681150269548	-4.9452269944061875	3.862455195850147	-5.871263674173033	-3.097012745282897	2.9041676504224196	-8.762529288308462
NA19430	U	LWK	1000G	AFR	23.00027437054092	-2.0802435808413957	2.2321905876308765	8.670786315534265	-10.363053418650464	0.5352833988171071	-1.7816873510199331	6.623300014800601	-1.2191455464041805	3.9683181662206035
NA19431	U	LWK	1000G	AFR	24.641194609408494	-2.3842911179205046	1.1902489588281078	10.134340011446685	-6.014646860660943	-5.126314529607046	4.6244866047325575	-1.160551002833423	-5.462725507192805	1.4267281523122326
NA19434	U	LWK	1000G	AFR	24.746399574198115	-1.6979237546123742	0.7533290115485827	9.915485489679925	-0.6871400252320318	-3.5810684232547128	3.5179477103248735	-9.439077795004229	3.4203511607473365	-3.516958436592502
NA19435	U	LWK	1000G	AFR	23.92286429036766	-2.2176671386621822	0.49980856502947374	12.326248194153443	-9.191404015467453	0.702527418184924	-2.820508756102737	1.5917055608698418	1.7601459079974695	-9.518804669223476
NA19436	U	LWK	1000G	AFR	24.596064267831967	-2.2713332923162994	0.5404151675957749	10.254138166832028	-3.9473729403155833	-1.908381315840341	-3.6238942132190783	-1.928828953986344	-2.678524809004009	-2.1263684938654044
NA19437	U	LWK	1000G	AFR	23.002145294463173	-0.3550536212577765	-1.6831795603627067	9.999027199001159	0.9181499591412766	2.540233930810858	4.958558658557872	-3.81052802624526	-8.014125247218777	2.908691698944502
NA19438	U	LWK	1000G	AFR	24.256140086627862	-2.617086529014287	-1.0577705158824715	12.498497561753984	5.24824832392691	3.871721919191058	3.0286478270154538	-2.2203638788274276	5.147064714783655	-0.29854303411600364
NA19439	U	LWK	1000G	AFR	25.16787719075163	-2.8478492515580904	-2.299163230526068	4.578548820778301	1.4538475715103392	-2.2698780389579643	-6.057133171444184	-1.264053685015907	-3.518805516386886	-3.614574219556237
NA19440	U	LWK	1000G	AFR	23.80687781964031	-0.5637446052121725	-1.1736090670853476	2.753853941203564	5.81143498098302	1.4044794229300235	4.119347742989577	-3.2983067993211925	7.593148995399153	-3.480023754879716
NA19443	U	LWK	1000G	AFR	20.549276763835557	-1.9052860972912613	0.5973480654391814	5.139259157338885	-2.6894071912492383	0.3169446146563773	-2.550353612810621	-2.352851076872565	-2.2440333981282183	6.596079370234501
NA19445	U	LWK	1000G	AFR	23.881096055717208	-1.5723024837744377	-2.798339118582233	5.404115840059447	-2.311094513698819	-2.5051522194516296	5.175111156143161	2.0197449659409648	-8.25772639855031	-2.1399973858428094
NA19446	U	LWK	1000G	AFR	26.642781184669744	-2.702490604514844	-0.15261636001616194	7.666736071601511	-0.501786470879319	0.4813391035803108	-1.0605345948618803	2.2939727151054377	-6.595501983781933	-0.051264929537130785
NA19448	U	LWK	1000G	AFR	24.888682793521212	-1.2330844620393768	0.3040384290703984	13.518579960720217	-2.340113346948785	3.3943638824989377	0.16682176455136244	-6.1927883217509265	-3.60740726476367	-3.4679909687432624
NA19449	U	LWK	1000G	AFR	23.69219152033283	0.37375074295609606	1.863876690207173	8.371293414333957	-4.107333826353276	-3.768014814962088	-1.2203401516317876	1.6396474985507892	-3.216790298303049	-7.361608916136346
NA19451	U	LWK	1000G	AFR	23.867437274654346	-2.304534742594539	-1.1670992935348716	9.072377890975062	-11.223523621211072	-3.6115542301775507	1.6517884572296155	4.088735653940762	-4.587735216217354	-8.771861158564475
NA19452	U	LWK	1000G	AFR	22.58969186798508	-0.6771842845851856	-0.9584071102192059	11.864791355015544	-4.0332117610065215	-2.641643038666346	1.6313114217575024	0.2161049980924185	0.3659866768950466	-1.1007609669621443
NA19454	U	LWK	1000G	AFR	25.90214165919879	-0.9196967283963153	-1.2105138129445514	9.509114356168945	-4.174627874391602	-2.5334128095293442	-3.175865495195531	-1.7509496602400842	-16.789285366418937	6.6516354723345765
NA19455	U	LWK	1000G	AFR	23.646673733563055	-0.9082721321666765	0.07152571539346282	10.222396491983595	13.832809788842523	-5.06748690018815	2.666513091803742	-0.06001424216243481	2.428281745747344	3.397457498860188
NA19456	U	LWK	1000G	AFR	23.124278154487694	-1.574586191187931	-1.3773042916879212	10.738115789577266	-6.484367388770123	-0.09069508912834079	1.9095974747928666	1.5726185758638194	-0.6767970965967612	5.067553364766921
NA19457	U	LWK	1000G	AFR	23.842788491825896	-1.366199582822346	1.2234417684509857	6.923490791978103	-4.93510026405637	-0.22930788394443802	-2.657818580052161	2.465262993663715	13.700859204728578	-3.5522503722435266
NA19461	U	LWK	1000G	AFR	26.2679681963856	-1.0330032040074784	2.3913701112430945	8.913281320569144	-7.050459494140432	-4.118703826336581	8.483961358639844	3.9224297124712746	0.5516637131256605	13.32412681670632
NA19462	U	LWK	1000G	AFR	26.681099331259766	-1.285585053866902	-2.074769151217345	9.543842387247539	1.8792094830936852	-3.092242660416367	-0.35116201927883706	12.888504903225119	-10.266492734903133	-0.4236081964393319
NA19463	U	LWK	1000G	AFR	19.77941655597308	-0.8037842276068619	-1.460495496101616	4.72969004945086	-7.838206988449408	-2.340053427724826	-5.5749885079935915	-2.1601061275287425	3.5099603368331613	0.6718654927795216
NA19466	U	LWK	1000G	AFR	23.045749262768616	-2.3154542075146782	-1.8891051984623066	10.583047013105546	-2.584804993329491	6.0059896189485436	4.825059134180638	5.822553157949275	-7.425560768766834	-0.10990654254210398
NA19467	U	LWK	1000G	AFR	23.998748036546388	-0.10467313310817707	-0.05124642013218344	6.474254645148382	-3.9136814813289837	4.370104507481538	-4.813784204540582	0.716529432067104	3.38308955084673	3.2325350621996654
NA19468	U	LWK	1000G	AFR	24.11391388430097	-0.025251145226898825	0.4328284375393388	8.43159871532462	0.923293461669315	2.4341844601951728	4.073082735419822	4.571319710908659	5.063310327274263	-5.825946394893195
NA19471	U	LWK	1000G	AFR	24.977468028618542	0.3863565275289861	-1.1744862002329461	10.40976528404227	8.535058145472817	-2.0649827125724785	-2.2956951429027592	-1.0367993659476276	8.731531324970796	7.528902258956032
NA19472	U	LWK	1000G	AFR	21.886239032312233	-1.0195395999781318	-2.633400866424579	15.380635076067446	0.5540388343340046	-2.1388984938294513	-2.894350020257101	6.716989494427192	-4.745631618670982	7.471273722588125
NA19473	U	LWK	1000G	AFR	22.79994644691933	-0.8467429175820598	-0.17122233264652628	9.024372040401106	1.5683321042152107	-1.236078702161534	0.3060014543684048	-4.405956798242755	-6.8081706825222925	0.4269046585500796
NA19474	U	LWK	1000G	AFR	25.60790599323108	0.28907186272860474	-0.5569689562563169	9.986829552280478	9.61475937966032	3.0003316433387712	-2.7603316440338803	0.4058454055302213	4.3309601859477524	0.47844079491608177
NA19475	U	LWK	1000G	AFR	23.025913946256313	-0.5573901902347398	-0.6232765102232798	6.260011069789636	2.6774117561218875	2.9445888374139564	6.928723570167058	0.6772967546202067	-0.927730291025066	-2.3811386977962363
NA19648	U	MXL	1000G	AMR	-12.16331786652061	12.701269426410057	0.4848037613264147	-1.243403733012262	-3.824897918270649	-0.1403987323472007	0.7784507857137982	-1.3176115447239571	-0.478967041649824	0.9346475404566754
NA19649	U	MXL	1000G	AMR	-11.963179665710255	9.190962801640216	5.488642036562103	0.6801354232426	-2.4758286259284947	0.03974660738842708	-0.1855765575843963	1.0334507155111325	-0.29430972136300604	0.5729292005770273
NA19651	U	MXL	1000G	AMR	-10.880386922452795	8.57448426623108	8.200638719579413	-0.5477723166842646	1.5935648551629824	-0.004721585353040902	-0.3680389536444957	-0.2716361045832202	-0.5169224113399252	0.6461195218643067
NA19652	U	MXL	1000G	AMR	-10.820576892042071	9.744268479148667	5.349554894930716	0.037472586979393846	0.4447504196483756	0.2207058513604301	-0.7904503394983357	-0.49168483090118364	-0.8386423129659281	1.8174410181959888
NA19654	U	MXL	1000G	AMR	-11.402307311619916	3.042809927890789	16.852848059837804	-0.18690321415260988	-2.8342908948224386	-0.5595290509406009	-0.8966037714651409	1.3349297660086448	-1.1732590528560638	-0.23338061409779162
NA19655	U	MXL	1000G	AMR	-9.859318330260297	8.914039055804913	7.544393888772783	0.7639641071660046	5.338924083231716	-0.6320577941039562	-0.6049515272423298	0.4893187631891699	0.8014055629847205	0.15866187114784497
NA19657	U	MXL	1000G	AMR	-10.589112745368151	2.888395363670283	16.274185944303063	-0.0013478935436421226	-1.46872701646027	0.5726109764709715	-0.010192153242970185	1.8756377561451285	-0.18220622971113165	1.9567262822957245
NA19658	U	MXL	1000G	AMR	-12.378211095788693	8.508596558017963	6.07950185031369	0.6845697139509394	-0.08636763196874248	-0.5397881080450192	0.2955595264896845	0.41731861248068036	-1.0238351471138278	-0.25834895379853623
NA19661	U	MXL	1000G	AMR	-12.136704170465029	3.15337539095076	16.038327186849354	1.2149398905794893	-0.1827475742971542	0.5957558966855571	0.9656520629685751	-0.09587615793309995	0.2895062386274577	0.28446496408528926
NA19663	U	MXL	1000G	AMR	-10.599950436880947	3.6064443632354024	15.620632308233766	-0.030320587371944256	-1.486343652811342	0.7201122059541359	-0.8785841614588313	1.257594438432038	-0.5987381044285692	-0.5237031101103097
NA19664	U	MXL	1000G	AMR	-12.588774887813683	0.9923438486573215	14.276008006223654	0.650483025218584	2.5076468758295927	-2.0400685354478187	0.5249210471260523	-0.8075999196823662	2.850566701102714	1.6788574487408099
NA19669	U	MXL	1000G	AMR	-11.979651488282803	8.345260203180866	9.885168872613976	-0.258634877451336	-1.9690205007065653	-0.2810423825138708	-0.5000833771364198	1.5178646304936207	-1.2451561137068763	-0.7178573048535459
NA19670	U	MXL	1000G	AMR	-11.517336838215202	4.88362756716532	14.03095086534598	-0.6265387464663638	-1.9983145453802857	-0.8057485720459313	1.190191205295542	-0.04476932357163069	-0.7219912463850215	0.14819132334212207
NA19676	U	MXL	1000G	AMR	-10.695622597234783	7.935320041159667	5.934586262789658	0.6135731111270901	5.67168587243309	1.4619013486691992	-0.6374004724084766	0.45687330145293925	0.8259297416264286	0.3926420416344938
NA19678	U	MXL	1000G	AMR	-9.700659241068665	10.176882220863344	4.931010061633411	-1.0306615287698604	-0.2701678994569919	2.1676217617904374	2.0476966787248854	1.0013241097280274	0.6226036823479568	-1.6217114242838728
NA19679	U	MXL	1000G	AMR	-10.714725282984716	14.773486257963176	-2.422744075379204	0.5558362865900532	4.356881535379847	0.013794025353520685	0.05630569119698564	0.2720179746108479	-1.1381270210558736	-0.2645828070854554
NA19681	U	MXL	1000G	AMR	-11.552732150620601	3.1374739845714115	15.44761153600365	0.7730342956706616	2.962285327663515	0.1609309531998513	0.5276599173534703	0.37518955278013894	-1.1053446487554677	1.8805010254943941
NA19682	U	MXL	1000G	AMR	-11.953056866310462	5.767154535620328	11.912876582629595	0.5561165016965931	2.1631319467237486	0.13639002598661712	-0.1334633937114622	-0.4090345955105562	0.9099854007833156	1.9049601268644334
NA19684	U	MXL	1000G	AMR	-12.817264258129484	7.69475731590905	6.958239442149465	0.08101809933917364	-0.09786861821440242	-1.3511305406701295	-0.6944592055139354	0.8920843380033536	-0.1596213945397558	-1.7240870045551278
NA19716	U	MXL	1000G	AMR	-11.333527775781798	2.5953459414703226	15.20264550406992	0.03388174630034085	-0.5948138742990555	-0.9083887505783793	-0.9453213039597842	-0.3566244942361643	-0.3115750531049254	-1.6702561395881848
NA19717	U	MXL	1000G	AMR	-10.55833715997546	1.9907859525067704	19.14629198049483	1.0592954438275766	7.576385213789467	1.4233142455533718	0.1152621480765208	0.3307436423172582	-1.4570557921617309	0.13619055445253084
NA19719	U	MXL	1000G	AMR	-11.005247145369347	5.7904933669768885	10.886080780279404	-0.6574544296826857	-1.1724474251809922	-0.5715677474036863	-0.4229742971799346	-1.2415355143604414	-0.2476058470452765	1.1924110187685113
NA19720	U	MXL	1000G	AMR	-11.110430493937493	1.0261805475197467	15.126943422923075	0.32151368367302435	0.03078392237468147	-0.06935704834421966	-0.07119309584227508	-0.26579310376470966	-1.1023464616444885	-1.6790249392290246
NA19722	U	MXL	1000G	AMR	-12.016443135261097	5.63300672989688	9.36367585131531	0.6647935489863833	1.0214646001784453	-0.47560075511577815	-0.8162273924526224	0.06964072236627811	0.3696641867701766	-1.6559019863839977
NA19723	U	MXL	1000G	AMR	-10.015576154489409	4.587138128850788	13.95988548781705	0.4869669403275573	6.842515972333327	0.3293454546118823	0.008686229265983282	-0.7519924901109226	-0.4868596819083829	1.3326799894236254
NA19725	U	MXL	1000G	AMR	-10.095347549135274	8.271504185216946	5.840851745667779	-0.32037820746192724	7.246372221541942	-0.009054787790254341	0.9403770823366339	0.13806478010825285	0.7933936763088605	1.1858204885128598
NA19726	U	MXL	1000G	AMR	-13.158384427071793	1.7019922704364516	17.01194353547268	0.3635052358641773	-0.3048996269637469	-0.35075812583016025	-0.8348718718822524	0.8832088351115729	-1.2448840838856239	0.10708530342114282
NA19728	U	MXL	1000G	AMR	-13.729089882730307	-3.465886581446668	24.92383763775461	1.0253892294090174	0.5777540276005821	-0.37971404906870326	0.7405875265537549	0.5854480677917923	0.46177616342873556	-0.9469244338029764
NA19729	U	MXL	1000G	AMR	-15.375977202360732	-4.057344296745711	23.528570800392945	0.996505432506302	1.6739069223375556	0.20936374307724379	0.9045056490659146	0.22155289984789536	-0.7139436389413691	-0.8652594972923918
NA19731	U	MXL	1000G	AMR	-14.425774916505103	-5.078275311023878	26.902883348474013	0.48297284462618195	1.0841835359040788	1.5204174127794314	0.8921838586645057	0.46893461539999914	0.5960704807128749	-0.7369107124360185
